Group,Filename,Full_Path,Ch0_Intensity,Ch0_LaplacianVar,Ch1_Intensity,Ch1_LaplacianVar,Ch2_Intensity,Ch2_LaplacianVar,Num_Channels
Control_C18,005002_r03c04f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f01_Composite_RGB.tif,5228.9485519547325,19421204.487049885,2187.153606824417,4090975.630430295,1266.7844444444445,70036.59892153653,3
Control_C18,005002_r03c04f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f02_Composite_RGB.tif,7646.024703360768,33675477.39843028,2717.493826303155,4749379.828006872,1893.8216495198903,91382.13265009431,3
Control_C18,005002_r03c04f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f03_Composite_RGB.tif,7465.90482596022,31682554.79000862,2651.9358187585735,4983874.367692778,1715.8183513374486,85132.73046271825,3
Control_C18,005002_r03c04f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f04_Composite_RGB.tif,5960.928601680384,26294926.42254143,2338.0114711934157,5106534.3195663905,1278.1416109396434,65009.58571916411,3
Control_C18,005002_r03c04f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f05_Composite_RGB.tif,6132.212710048011,26688236.45757968,2321.325400377229,2710958.7658119863,1924.5976868998628,103681.77741377393,3
Control_C18,005002_r03c04f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f06_Composite_RGB.tif,6526.6996141975305,22502482.60767625,1954.3188065843622,2833421.1650507757,1586.6349579903979,78988.35126621705,3
Control_C18,005002_r03c04f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f07_Composite_RGB.tif,6863.418989197531,28578254.255963393,2408.1606224279835,4755941.4097428825,1630.6281953017833,79199.8419078714,3
Control_C18,005002_r03c04f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f08_Composite_RGB.tif,5757.420689300411,22180105.544318996,2375.936129972565,4459441.646963331,1197.3328875171467,53509.49736548574,3
Control_C18,005002_r03c04f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f09_Composite_RGB.tif,6876.513449931413,22463100.19128614,3021.135447530864,4713205.434619837,1598.742624314129,87514.60790488546,3
Control_C18,005002_r03c04f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f10_Composite_RGB.tif,7405.746281721536,27595996.88026154,2502.691193415638,3979000.106213472,1851.6770884773662,105546.42832977696,3
Control_C18,005002_r03c04f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f11_Composite_RGB.tif,7114.205134602194,26302048.895259064,2638.2326440329216,4897388.302050489,1596.5581670096021,106496.9427422035,3
Control_C18,005002_r03c04f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f12_Composite_RGB.tif,6466.701796982167,21482629.885189787,2418.2503395061726,3313513.0493185744,1733.7988425925926,117506.6561582626,3
Control_C18,005002_r03c04f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f13_Composite_RGB.tif,5258.154461591221,18354364.938851174,2000.5681661522633,1710181.1659794664,1651.4621167695473,98650.16023429141,3
Control_C18,005002_r03c04f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f14_Composite_RGB.tif,6113.713948902607,24495798.88481435,2517.95798696845,3584807.6927843946,1471.6131790123457,97314.05056747883,3
Control_C18,005002_r03c04f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c04f15_Composite_RGB.tif,6315.020962791496,22725476.76654909,2656.7636505486967,3633193.710276994,1565.3171913580247,103524.63066218278,3
Control_C18,005002_r03c05f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f01_Composite_RGB.tif,6759.7860691015085,23477862.990187652,1991.0544238683128,3117846.1259100386,1682.231550068587,80431.8604323922,3
Control_C18,005002_r03c05f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f02_Composite_RGB.tif,6113.518048696845,27603481.276353598,2468.5592069615914,5896363.758125571,1132.4540655006858,60905.05134530685,3
Control_C18,005002_r03c05f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f03_Composite_RGB.tif,6739.284264403293,27343954.597429123,2576.534742798354,4974894.104884159,1559.4133093278463,85143.80135070575,3
Control_C18,005002_r03c05f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f04_Composite_RGB.tif,6753.6293278463645,27284978.71069213,2467.4981695816186,4851885.59891203,1613.4220507544583,87095.4259971683,3
Control_C18,005002_r03c05f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f05_Composite_RGB.tif,6345.315234053498,19575049.058606897,2419.345147462277,4164634.679970375,1407.034766803841,66690.99886267462,3
Control_C18,005002_r03c05f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f06_Composite_RGB.tif,5570.087724622771,21664076.50744633,1856.052213648834,3503160.2064004946,1174.8921193415638,61317.75859971977,3
Control_C18,005002_r03c05f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f07_Composite_RGB.tif,5063.470629286694,21497153.382339537,1815.9883316186556,2561679.184352147,1508.450358367627,77429.867682019,3
Control_C18,005002_r03c05f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f08_Composite_RGB.tif,7058.563075274348,26354343.043433145,2446.037705761317,4478589.47718979,1647.5078566529492,89362.70064367694,3
Control_C18,005002_r03c05f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f09_Composite_RGB.tif,6775.071189986283,24542034.349828985,2403.986286865569,3857945.301271632,1651.8024339849107,109674.67266139113,3
Control_C18,005002_r03c05f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f10_Composite_RGB.tif,6662.678476508916,22778272.853573635,2005.1463717421125,2805867.82003751,1767.045357510288,95586.75698121762,3
Control_C18,005002_r03c05f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f11_Composite_RGB.tif,6572.6207810356655,23009377.121624824,2327.7517909807957,4028183.1581340623,1513.045119170096,85188.06742246923,3
Control_C18,005002_r03c05f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f12_Composite_RGB.tif,7251.08260888203,22693030.04983124,2312.416207133059,3671360.542938014,1754.965157750343,99487.25313535274,3
Control_C18,005002_r03c05f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f13_Composite_RGB.tif,6315.890307784636,17319363.348088544,2082.726455761317,2850271.288760538,1537.1707270233196,71127.88275650803,3
Control_C18,005002_r03c05f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f14_Composite_RGB.tif,6772.523193587105,22749011.227870546,2587.75540723594,4932726.429680026,1686.3119838820303,93366.01612889935,3
Control_C18,005002_r03c05f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c05f15_Composite_RGB.tif,4901.584346707819,16233320.025522718,2013.5158547668038,3211763.2512561884,1118.5143192729768,64965.696538405675,3
Control_C18,005002_r03c06f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f01_Composite_RGB.tif,4695.297771776406,12208220.2482438,1665.2669358710561,2449409.5942950253,1110.9175351508916,40824.019828496654,3
Control_C18,005002_r03c06f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f02_Composite_RGB.tif,7767.162493998629,36900727.26175113,3104.630018861454,7087603.3881209595,1690.075390946502,98567.66431969588,3
Control_C18,005002_r03c06f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f03_Composite_RGB.tif,5850.817493998628,22782811.65016531,2291.2714557613167,4532665.754276147,1284.576484053498,66471.72803384946,3
Control_C18,005002_r03c06f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f04_Composite_RGB.tif,8482.573972050754,37185708.19065335,2956.080720164609,5958775.911507035,1804.9432261659808,122418.87459561457,3
Control_C18,005002_r03c06f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f05_Composite_RGB.tif,8278.981057956104,29613675.307202477,2872.1612911522634,4251185.624472059,1891.4111899862826,101971.70373790748,3
Control_C18,005002_r03c06f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f06_Composite_RGB.tif,6665.58654749657,24589732.524943154,1925.0664154663923,3587051.13858849,1539.5305315500686,79850.9558726024,3
Control_C18,005002_r03c06f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f07_Composite_RGB.tif,7682.988402777778,33148931.741398603,2409.4436299725653,5570783.344992443,1685.9512654320988,96189.24305435314,3
Control_C18,005002_r03c06f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f08_Composite_RGB.tif,7421.124925411523,34383640.283743106,2701.1186265432098,4973119.369773643,1896.2275360082303,123924.32675463519,3
Control_C18,005002_r03c06f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f09_Composite_RGB.tif,7380.622697187929,27549189.698466916,2844.308745713306,4181136.705958453,1810.5360656721537,125315.79306499727,3
Control_C18,005002_r03c06f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f10_Composite_RGB.tif,5307.390641289438,17550113.27413102,1776.6127752057614,2606247.9937599613,1324.526793552812,76726.54234095772,3
Control_C18,005002_r03c06f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f11_Composite_RGB.tif,5564.025094307271,17508015.933782462,1993.8742532578876,3053267.0951957298,1351.210523834019,68168.77712801227,3
Control_C18,005002_r03c06f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f12_Composite_RGB.tif,6220.635068587106,19838344.038382232,2326.9409010631002,3127360.69986304,1659.3184507887518,107594.66324031081,3
Control_C18,005002_r03c06f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f13_Composite_RGB.tif,5240.79348165295,13983033.534496458,1668.9540106310014,2015790.1830777782,1303.1727220507544,61809.23364364645,3
Control_C18,005002_r03c06f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f14_Composite_RGB.tif,7777.34460048011,27590861.748181924,2534.60469478738,3871558.087421491,1962.971655521262,120731.31416946446,3
Control_C18,005002_r03c06f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c06f15_Composite_RGB.tif,7643.668034979424,25843712.437129408,2370.9866237997257,2918506.172533629,2115.739394718793,117585.39537409399,3
Control_C18,005002_r03c07f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f01_Composite_RGB.tif,4587.014433299039,12498307.910285018,1496.2644478737998,1518921.2397938306,1187.581492626886,40543.48126437835,3
Control_C18,005002_r03c07f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f02_Composite_RGB.tif,6265.442475137174,21598239.414592516,2201.8328026406034,3549422.053389401,1490.1141906721537,54462.149666084835,3
Control_C18,005002_r03c07f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f03_Composite_RGB.tif,6574.3907501714675,29051650.466753285,2615.1865200617285,4582174.312765413,1792.219565329218,91011.26539073445,3
Control_C18,005002_r03c07f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f04_Composite_RGB.tif,7605.893986625514,36880695.533928566,2837.4941769547327,4758597.434013024,2023.3652949245543,104335.64799307911,3
Control_C18,005002_r03c07f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f05_Composite_RGB.tif,7120.114528463649,22660950.610879973,2372.857789780521,2873245.1697148653,1867.7389626200275,82022.5162296,3
Control_C18,005002_r03c07f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f06_Composite_RGB.tif,6720.087473422496,20905069.83105755,2121.5940895061726,2919054.780623879,1778.2390715020576,62930.14823988398,3
Control_C18,005002_r03c07f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f07_Composite_RGB.tif,7545.761204561042,29657707.5372899,3007.1108547668036,5312151.492761233,1649.9644041495199,67428.80268088667,3
Control_C18,005002_r03c07f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f08_Composite_RGB.tif,8081.051669238683,33555891.57406673,2747.6834139231823,3989707.8038507216,1960.4665715020576,84536.2732734281,3
Control_C18,005002_r03c07f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f09_Composite_RGB.tif,6869.6949725651575,21161588.472491425,2596.339533607682,3418196.679566048,1933.5387568587105,84265.40543628628,3
Control_C18,005002_r03c07f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f10_Composite_RGB.tif,6544.004156378601,21441783.79385346,2101.422575445816,2322516.201740432,1712.093745713306,65456.37759643892,3
Control_C18,005002_r03c07f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f11_Composite_RGB.tif,6288.347400548697,25572354.10504925,2602.674977709191,3846210.7377226134,1471.6494933127572,84019.17067230884,3
Control_C18,005002_r03c07f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f12_Composite_RGB.tif,5238.77031978738,15407667.332706816,1842.8430015432098,1934412.1456866881,1526.360658436214,59087.19228378705,3
Control_C18,005002_r03c07f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f13_Composite_RGB.tif,6888.670282921811,18477021.332325786,2206.0161334019203,2338035.0068450654,1894.172982681756,80702.4798049422,3
Control_C18,005002_r03c07f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c07f14_Composite_RGB.tif,8412.991890432098,32908240.126501817,2713.989875685871,3072131.7055574977,2167.438363340192,117770.64326139908,3
Control_C18,005002_r03c08f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f01_Composite_RGB.tif,4701.696491769548,11120181.619981842,1672.8219564471879,2063602.1617686474,1336.8516392318245,49072.92628209772,3
Control_C18,005002_r03c08f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f02_Composite_RGB.tif,7681.218947187928,33742587.054860264,2734.921335733882,5355572.172135954,1692.108870027435,89075.01857645439,3
Control_C18,005002_r03c08f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f03_Composite_RGB.tif,8089.622766632373,30539396.49422333,3223.3605024005487,6283540.333505712,1672.7440106310014,74109.32519971758,3
Control_C18,005002_r03c08f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f04_Composite_RGB.tif,8176.367536008231,40879848.19594624,2763.148767146776,5815212.760208189,1862.8628120713306,97934.11729732504,3
Control_C18,005002_r03c08f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f05_Composite_RGB.tif,6959.320041152263,21096864.346710853,2199.248121570645,3114886.2123638247,1817.2030229766804,78982.21139842531,3
Control_C18,005002_r03c08f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f06_Composite_RGB.tif,5955.7329372427985,24490655.75771319,1902.968392489712,3888867.7868705685,1375.6337062757202,62804.1760685919,3
Control_C18,005002_r03c08f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f07_Composite_RGB.tif,6707.931595507544,32453316.29619531,2054.5877117626887,3235075.889644374,1888.5560579561043,113754.60918691465,3
Control_C18,005002_r03c08f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f08_Composite_RGB.tif,8119.63964420439,35019663.93972417,2798.5239626200273,5124872.957626515,2112.00789951989,109805.09811539565,3
Control_C18,005002_r03c08f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f09_Composite_RGB.tif,7276.747927812071,22306675.923862536,2406.123994341564,3036216.8431887776,1907.8009405006858,91598.44661959159,3
Control_C18,005002_r03c08f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f10_Composite_RGB.tif,6276.3523225308645,17782284.722512588,1825.2523405349793,2149270.8936483595,1765.5484370713307,77669.87468852688,3
Control_C18,005002_r03c08f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f11_Composite_RGB.tif,4362.40956361454,13288984.061174916,2018.9780606995885,3821439.7543070475,1144.4392841220852,48675.639634807914,3
Control_C18,005002_r03c08f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f12_Composite_RGB.tif,6699.994294410151,19525419.69653081,2108.3572350823047,2535294.4805908217,1801.8149597050754,78680.02848441328,3
Control_C18,005002_r03c08f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f13_Composite_RGB.tif,4793.320074588477,11957376.223761367,1827.7745558984911,2180715.0581968934,1283.3367661179698,61686.92711664756,3
Control_C18,005002_r03c08f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f14_Composite_RGB.tif,2778.7386805555557,3990789.2503676964,1096.114618484225,657487.1680860752,855.2272985253773,17987.506611247292,3
Control_C18,005002_r03c08f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c08f15_Composite_RGB.tif,6768.805817043895,24373243.97545069,2202.4338194444445,2465075.8778315447,1847.156650377229,102272.85243818759,3
Control_C18,005002_r03c09f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f01_Composite_RGB.tif,4495.696324588477,15300342.30376713,1550.3408264746229,1969910.578773916,1403.5236985596707,69715.763900326,3
Control_C18,005002_r03c09f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f02_Composite_RGB.tif,8217.821870713306,35429061.52755037,2636.3644864540465,5566092.768197993,1864.2306884430727,96331.37938848161,3
Control_C18,005002_r03c09f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f03_Composite_RGB.tif,7860.622449417009,43149551.53602097,2951.333821159122,6804708.715247355,2021.754403292181,136684.63400599983,3
Control_C18,005002_r03c09f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f04_Composite_RGB.tif,8996.048864026063,40781152.58458399,2933.547185356653,6130093.130478926,2387.767481138546,129655.67008606814,3
Control_C18,005002_r03c09f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f05_Composite_RGB.tif,4857.53640946502,15689834.360883249,1568.1023919753086,2189087.7455215883,1307.108297325103,81637.87582980108,3
Control_C18,005002_r03c09f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f06_Composite_RGB.tif,6867.534768518519,27212378.056461733,2130.873262174211,3854856.331742276,1802.7827486282579,98648.03600012277,3
Control_C18,005002_r03c09f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f07_Composite_RGB.tif,1944.058234739369,2661074.1208495325,718.7110665294924,383046.4859209734,560.4278557956104,8262.680771287962,3
Control_C18,005002_r03c09f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f08_Composite_RGB.tif,6105.162123628258,27939480.010139614,2412.641455761317,4317419.689498608,1562.7895096021948,96595.23945823102,3
Control_C18,005002_r03c09f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f09_Composite_RGB.tif,7897.341784979424,26956361.647245824,2886.657414266118,4200067.9036716465,1791.3503086419753,102298.63649729942,3
Control_C18,005002_r03c09f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f10_Composite_RGB.tif,7917.544125514403,28422139.72385536,2697.51178755144,4052424.70733411,2032.6473293895747,126550.64636805834,3
Control_C18,005002_r03c09f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f11_Composite_RGB.tif,5286.052874657064,16544750.916260151,1658.8654381001372,1996489.9660835331,1290.1283787722907,67385.83516314723,3
Control_C18,005002_r03c09f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f12_Composite_RGB.tif,8590.91456361454,32760853.94635168,2845.1290406378603,3662194.0635341173,2128.6777314814813,138411.3999070213,3
Control_C18,005002_r03c09f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f13_Composite_RGB.tif,6161.271989026063,17933957.61471968,2352.814393004115,3056479.355255586,1317.0484996570644,75038.85319107932,3
Control_C18,005002_r03c09f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f14_Composite_RGB.tif,8032.190320644719,30243526.744510304,2845.402385973937,4234031.413739004,1917.8952040466393,117932.22271769255,3
Control_C18,005002_r03c09f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c09f15_Composite_RGB.tif,7044.349639060357,23272026.08255046,2224.457948388203,2778970.2933303984,1949.8126731824418,97391.93402009938,3
Control_C18,005002_r03c10f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f01_Composite_RGB.tif,7167.207381687243,24317388.37447952,2052.6681790123457,3184516.9437686848,1941.3159310699589,101233.90549611913,3
Control_C18,005002_r03c10f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f02_Composite_RGB.tif,6760.222111625514,22786261.931480505,2126.0340937928668,3536579.8124312684,1604.0419941700961,69312.33989977038,3
Control_C18,005002_r03c10f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f03_Composite_RGB.tif,6733.845859053498,30865763.91569987,2341.652920953361,5103289.122956174,1534.5026114540467,94104.15721973302,3
Control_C18,005002_r03c10f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f04_Composite_RGB.tif,7077.048761145405,34252066.221305884,2557.530119170096,5761192.520622614,1559.5017343964334,97083.53871893173,3
Control_C18,005002_r03c10f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f05_Composite_RGB.tif,8247.312664609053,27684892.91016218,2991.1014086076816,5237518.271859665,1851.9880829903977,98141.0502790157,3
Control_C18,005002_r03c10f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f06_Composite_RGB.tif,5613.683944615912,20839013.806904357,1902.1394272976681,3878246.2933544535,1452.0241812414265,79981.31798383899,3
Control_C18,005002_r03c10f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f07_Composite_RGB.tif,7075.2076791838135,34083619.443827376,2343.373064128944,4766617.615366937,1830.6885416666667,115805.71025411523,3
Control_C18,005002_r03c10f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f08_Composite_RGB.tif,7407.481453189301,31540244.45357951,2657.3162457133058,5298132.779990802,1600.5667909807955,97986.42539550144,3
Control_C18,005002_r03c10f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f09_Composite_RGB.tif,8365.086036522634,30715592.451585226,2812.932337962963,4017344.49263828,2042.5608333333332,125795.27338439772,3
Control_C18,005002_r03c10f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f10_Composite_RGB.tif,6725.289986282579,24732310.830070462,2353.741622085048,3796530.6310834,1798.4139437585734,122915.62677546317,3
Control_C18,005002_r03c10f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f11_Composite_RGB.tif,6775.032709190672,19928921.22179335,2153.762566872428,3124126.8164811083,1538.8732553155007,87602.83598940932,3
Control_C18,005002_r03c10f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f12_Composite_RGB.tif,6301.1714334705075,18027447.942420304,2221.1299108367625,2673315.5450314484,1273.4914043209876,50450.446502490784,3
Control_C18,005002_r03c10f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f13_Composite_RGB.tif,7629.680462962963,24878533.879796505,2309.0461376886146,2778599.1510120365,1990.0504921124827,130343.5113726796,3
Control_C18,005002_r03c10f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f14_Composite_RGB.tif,4893.457973251029,11097637.94816672,1604.424856824417,1686456.5969646382,1254.545987654321,53487.26034571897,3
Control_C18,005002_r03c10f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c10f15_Composite_RGB.tif,7473.402177640603,24065346.808334433,2242.4508839163236,2268722.3230247893,1985.925352366255,119177.78153248501,3
Control_C18,005002_r03c11f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f01_Composite_RGB.tif,5526.946963305899,21703727.010143798,1814.4217361111112,2836367.24297643,1294.6839274691358,97966.07203475828,3
Control_C18,005002_r03c11f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f02_Composite_RGB.tif,7515.732424554184,35566666.831439845,2734.591544924554,4803432.783022324,1716.3006781550068,124450.75505756067,3
Control_C18,005002_r03c11f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f03_Composite_RGB.tif,7054.629717078189,31994562.559599504,3053.7667635459534,5710335.051931311,1470.308149005487,113384.77133098707,3
Control_C18,005002_r03c11f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f04_Composite_RGB.tif,4385.867150205761,19981013.544456746,3174.0495884773663,3518907.4711672855,1023.74531978738,80463.01163961709,3
Control_C18,005002_r03c11f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f05_Composite_RGB.tif,7514.745175754459,26069933.17240607,2436.469060356653,4844094.216956446,1897.343978909465,114461.57368667028,3
Control_C18,005002_r03c11f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f06_Composite_RGB.tif,8096.700150034294,29535660.26327364,2925.1724708504803,6216183.004629317,1334.2854843964335,73972.11812383676,3
Control_C18,005002_r03c11f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f07_Composite_RGB.tif,5789.708022976681,24101753.18954853,2659.7491109396433,3154837.7080987175,1349.2211033950616,99603.32820929325,3
Control_C18,005002_r03c11f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005002_r03c11f08_Composite_RGB.tif,5887.784763374486,24063135.592678502,3224.531843278464,4354719.724678603,1356.7951963305898,99705.62795169561,3
